week,state,count
2016-07-25,Nebraska,0
2016-08-01,Nebraska,0
2016-08-08,Nebraska,0
2016-08-15,Nebraska,0
2016-08-22,Nebraska,0
2016-08-29,Nebraska,0
2016-09-05,Nebraska,0
2016-09-12,Nebraska,0
2016-09-19,Nebraska,0
2016-09-26,Nebraska,0
2016-10-03,Nebraska,0
2016-10-10,Nebraska,0
2016-10-17,Nebraska,0
2016-10-24,Nebraska,0
2016-10-31,Nebraska,3
2016-11-07,Nebraska,1
2016-11-14,Nebraska,3
2016-11-21,Nebraska,0
2016-11-28,Nebraska,0
2016-12-05,Nebraska,7
2016-12-12,Nebraska,0
2016-12-19,Nebraska,0
2016-12-26,Nebraska,1
2017-01-02,Nebraska,9
2017-01-09,Nebraska,0
2017-01-16,Nebraska,0
2017-01-23,Nebraska,0
2017-01-30,Nebraska,8
2017-02-06,Nebraska,0
2017-02-13,Nebraska,0
2017-02-20,Nebraska,0
2017-02-27,Nebraska,2
2017-03-06,Nebraska,6
2017-03-13,Nebraska,0
2017-03-20,Nebraska,0
2017-03-27,Nebraska,0
2017-04-03,Nebraska,0
2017-04-10,Nebraska,0
2017-04-17,Nebraska,0
2017-04-24,Nebraska,0
2017-05-01,Nebraska,0
2017-05-08,Nebraska,0
2017-05-15,Nebraska,0
2017-05-22,Nebraska,0
2017-05-29,Nebraska,0
2017-06-05,Nebraska,0
2017-06-12,Nebraska,0
2017-06-19,Nebraska,0
2017-06-26,Nebraska,0
2017-07-03,Nebraska,0
2017-07-10,Nebraska,0
2017-07-17,Nebraska,0
2017-07-24,Nebraska,0
2017-07-31,Nebraska,0
2017-08-07,Nebraska,0
2017-08-14,Nebraska,0
2017-08-21,Nebraska,0
2017-08-28,Nebraska,0
2017-09-04,Nebraska,0
2017-09-11,Nebraska,0
2017-09-18,Nebraska,0
2017-09-25,Nebraska,0
2017-10-02,Nebraska,0
2017-10-09,Nebraska,0
2017-10-16,Nebraska,0
2017-10-23,Nebraska,0
2017-10-30,Nebraska,2
2017-11-06,Nebraska,4
2017-11-13,Nebraska,2
2017-11-20,Nebraska,0
2017-11-27,Nebraska,2
2017-12-04,Nebraska,8
2017-12-11,Nebraska,0
2017-12-18,Nebraska,0
2017-12-25,Nebraska,0
2018-01-01,Nebraska,10
2018-01-08,Nebraska,0
2018-01-15,Nebraska,0
2018-01-22,Nebraska,0
2018-01-29,Nebraska,7
2018-02-05,Nebraska,0
2018-02-12,Nebraska,0
2018-02-19,Nebraska,0
2018-02-26,Nebraska,10
2018-03-05,Nebraska,0
2018-03-12,Nebraska,0
2018-03-19,Nebraska,0
2018-03-26,Nebraska,0
2018-04-02,Nebraska,0
2018-04-09,Nebraska,0
2018-04-16,Nebraska,0
2018-04-23,Nebraska,0
2018-04-30,Nebraska,0
2018-05-07,Nebraska,0
2018-05-14,Nebraska,0
2018-05-21,Nebraska,0
2018-05-28,Nebraska,0
2018-06-04,Nebraska,0
2018-06-11,Nebraska,0
2018-06-18,Nebraska,0
2018-06-25,Nebraska,0
2018-07-02,Nebraska,0
2018-07-09,Nebraska,0
2018-07-16,Nebraska,0
2018-07-23,Nebraska,0
2018-07-30,Nebraska,0
2018-08-06,Nebraska,0
2018-08-13,Nebraska,0
2018-08-20,Nebraska,0
2018-08-27,Nebraska,0
2018-09-03,Nebraska,0
2018-09-10,Nebraska,0
2018-09-17,Nebraska,0
2018-09-24,Nebraska,0
2018-10-01,Nebraska,0
2018-10-08,Nebraska,0
2018-10-15,Nebraska,0
2018-10-22,Nebraska,0
2018-10-29,Nebraska,3
2018-11-05,Nebraska,4
2018-11-12,Nebraska,1
2018-11-19,Nebraska,1
2018-11-26,Nebraska,1
2018-12-03,Nebraska,8
2018-12-10,Nebraska,0
2018-12-17,Nebraska,0
2018-12-24,Nebraska,0
2018-12-31,Nebraska,8
2019-01-07,Nebraska,0
2019-01-14,Nebraska,0
2019-01-21,Nebraska,0
2019-01-28,Nebraska,10
2019-02-04,Nebraska,0
2019-02-11,Nebraska,0
2019-02-18,Nebraska,0
2019-02-25,Nebraska,7
2019-03-04,Nebraska,1
2019-03-11,Nebraska,0
2019-03-18,Nebraska,0
2019-03-25,Nebraska,0
2019-04-01,Nebraska,0
2019-04-08,Nebraska,0
2019-04-15,Nebraska,0
2019-04-22,Nebraska,0
2019-04-29,Nebraska,0
2019-05-06,Nebraska,0
2019-05-13,Nebraska,0
2019-05-20,Nebraska,0
2019-05-27,Nebraska,0
2019-06-03,Nebraska,0
2019-06-10,Nebraska,0
2019-06-17,Nebraska,0
2019-06-24,Nebraska,0
2019-07-01,Nebraska,0
2019-07-08,Nebraska,0
2019-07-15,Nebraska,0
2019-07-22,Nebraska,0
2019-07-29,Nebraska,0
2019-08-05,Nebraska,0
2019-08-12,Nebraska,0
2019-08-19,Nebraska,0
2019-08-26,Nebraska,0
2019-09-02,Nebraska,0
2019-09-09,Nebraska,0
2019-09-16,Nebraska,0
2019-09-23,Nebraska,0
2019-09-30,Nebraska,0
2019-10-07,Nebraska,0
2019-10-14,Nebraska,0
2019-10-21,Nebraska,0
2019-10-28,Nebraska,10
2019-11-04,Nebraska,0
2019-11-11,Nebraska,0
2019-11-18,Nebraska,0
2019-11-25,Nebraska,0
2019-12-02,Nebraska,10
2019-12-09,Nebraska,0
2019-12-16,Nebraska,0
2019-12-23,Nebraska,0
2019-12-30,Nebraska,1
2020-01-06,Nebraska,0
2020-01-13,Nebraska,0
2020-01-20,Nebraska,0
2020-01-27,Nebraska,3
2020-02-03,Nebraska,6
2020-02-10,Nebraska,0
2020-02-17,Nebraska,0
2020-02-24,Nebraska,0
2020-03-02,Nebraska,4
2020-03-09,Nebraska,4
2015-07-06,New Mexico,0
2015-07-13,New Mexico,0
2015-07-20,New Mexico,0
2015-07-27,New Mexico,0
2015-08-03,New Mexico,0
2015-08-10,New Mexico,0
2015-08-17,New Mexico,0
2015-08-24,New Mexico,0
2015-08-31,New Mexico,0
2015-09-07,New Mexico,0
2015-09-14,New Mexico,0
2015-09-21,New Mexico,0
2015-09-28,New Mexico,0
2015-10-05,New Mexico,0
2015-10-12,New Mexico,0
2015-10-19,New Mexico,0
2015-10-26,New Mexico,0
2015-11-02,New Mexico,0
2015-11-09,New Mexico,0
2015-11-16,New Mexico,0
2015-11-23,New Mexico,0
2015-11-30,New Mexico,0
2015-12-07,New Mexico,0
2015-12-14,New Mexico,0
2015-12-21,New Mexico,0
2015-12-28,New Mexico,0
2016-01-04,New Mexico,0
2016-01-11,New Mexico,0
2016-01-18,New Mexico,0
2016-01-25,New Mexico,0
2016-02-01,New Mexico,0
2016-02-08,New Mexico,0
2016-02-15,New Mexico,0
2016-02-22,New Mexico,0
2016-02-29,New Mexico,0
2016-03-07,New Mexico,0
2016-03-14,New Mexico,0
2016-03-21,New Mexico,0
2016-03-28,New Mexico,0
2016-04-04,New Mexico,0
2016-04-11,New Mexico,0
2016-04-18,New Mexico,0
2016-04-25,New Mexico,0
2016-05-02,New Mexico,0
2016-05-09,New Mexico,0
2016-05-16,New Mexico,0
2016-05-23,New Mexico,0
2016-05-30,New Mexico,0
2016-06-06,New Mexico,0
2016-06-13,New Mexico,0
2016-06-20,New Mexico,0
2016-06-27,New Mexico,0
2016-07-04,New Mexico,0
2016-07-11,New Mexico,0
2016-07-18,New Mexico,0
2016-07-25,New Mexico,0
2016-08-01,New Mexico,0
2016-08-08,New Mexico,0
2016-08-15,New Mexico,0
2016-08-22,New Mexico,0
2016-08-29,New Mexico,0
2016-09-05,New Mexico,0
2016-09-12,New Mexico,0
2016-09-19,New Mexico,0
2016-09-26,New Mexico,0
2016-10-03,New Mexico,0
2016-10-10,New Mexico,0
2016-10-17,New Mexico,0
2016-10-24,New Mexico,0
2016-10-31,New Mexico,0
2016-11-07,New Mexico,0
2016-11-14,New Mexico,0
2016-11-21,New Mexico,0
2016-11-28,New Mexico,0
2016-12-05,New Mexico,0
2016-12-12,New Mexico,0
2016-12-19,New Mexico,0
2016-12-26,New Mexico,0
2017-01-02,New Mexico,0
2017-01-09,New Mexico,0
2017-01-16,New Mexico,0
2017-01-23,New Mexico,0
2017-01-30,New Mexico,6
2017-02-06,New Mexico,4
2017-02-13,New Mexico,1
2017-02-20,New Mexico,0
2017-02-27,New Mexico,2
2017-03-06,New Mexico,2
2017-03-13,New Mexico,1
2017-03-20,New Mexico,0
2017-03-27,New Mexico,0
2017-04-03,New Mexico,0
2017-04-10,New Mexico,0
2017-04-17,New Mexico,0
2017-04-24,New Mexico,0
2017-05-01,New Mexico,0
2017-05-08,New Mexico,0
2017-05-15,New Mexico,0
2017-05-22,New Mexico,0
2017-05-29,New Mexico,0
2017-06-05,New Mexico,0
2017-06-12,New Mexico,0
2017-06-19,New Mexico,0
2017-06-26,New Mexico,0
2017-07-03,New Mexico,0
2017-07-10,New Mexico,0
2017-07-17,New Mexico,0
2017-07-24,New Mexico,0
2017-07-31,New Mexico,0
2017-08-07,New Mexico,0
2017-08-14,New Mexico,0
2017-08-21,New Mexico,0
2017-08-28,New Mexico,0
2017-09-04,New Mexico,0
2017-09-11,New Mexico,0
2017-09-18,New Mexico,0
2017-09-25,New Mexico,0
2017-10-02,New Mexico,0
2017-10-09,New Mexico,0
2017-10-16,New Mexico,0
2017-10-23,New Mexico,0
2017-10-30,New Mexico,0
2017-11-06,New Mexico,0
2017-11-13,New Mexico,0
2017-11-20,New Mexico,0
2017-11-27,New Mexico,0
2017-12-04,New Mexico,0
2017-12-11,New Mexico,0
2017-12-18,New Mexico,0
2017-12-25,New Mexico,0
2018-01-01,New Mexico,0
2018-01-08,New Mexico,0
2018-01-15,New Mexico,0
2018-01-22,New Mexico,0
2018-01-29,New Mexico,0
2018-02-05,New Mexico,0
2018-02-12,New Mexico,0
2018-02-19,New Mexico,0
2018-02-26,New Mexico,0
2018-03-05,New Mexico,0
2018-03-12,New Mexico,0
2018-03-19,New Mexico,0
2018-03-26,New Mexico,0
2018-04-02,New Mexico,0
2018-04-09,New Mexico,0
2018-04-16,New Mexico,0
2018-04-23,New Mexico,0
2018-04-30,New Mexico,0
2018-05-07,New Mexico,0
2018-05-14,New Mexico,0
2018-05-21,New Mexico,0
2018-05-28,New Mexico,0
2018-06-04,New Mexico,0
2018-06-11,New Mexico,0
2018-06-18,New Mexico,0
2018-06-25,New Mexico,0
2018-07-02,New Mexico,0
2018-07-09,New Mexico,0
2018-07-16,New Mexico,0
2018-07-23,New Mexico,0
2018-07-30,New Mexico,0
2018-08-06,New Mexico,0
2018-08-13,New Mexico,0
2018-08-20,New Mexico,0
2018-08-27,New Mexico,0
2018-09-03,New Mexico,0
2018-09-10,New Mexico,0
2018-09-17,New Mexico,0
2018-09-24,New Mexico,0
2018-10-01,New Mexico,0
2018-10-08,New Mexico,0
2018-10-15,New Mexico,0
2018-10-22,New Mexico,0
2018-10-29,New Mexico,0
2018-11-05,New Mexico,0
2018-11-12,New Mexico,0
2018-11-19,New Mexico,0
2018-11-26,New Mexico,0
2018-12-03,New Mexico,0
2018-12-10,New Mexico,0
2018-12-17,New Mexico,0
2018-12-24,New Mexico,0
2018-12-31,New Mexico,0
2019-01-07,New Mexico,0
2019-01-14,New Mexico,0
2019-01-21,New Mexico,0
2019-01-28,New Mexico,0
2019-02-04,New Mexico,0
2019-02-11,New Mexico,0
2019-02-18,New Mexico,0
2019-02-25,New Mexico,0
2019-03-04,New Mexico,0
2019-03-11,New Mexico,0
2019-03-18,New Mexico,0
2019-03-25,New Mexico,0
2019-04-01,New Mexico,0
2019-04-08,New Mexico,0
2019-04-15,New Mexico,0
2019-04-22,New Mexico,0
2019-04-29,New Mexico,0
2019-05-06,New Mexico,0
2019-05-13,New Mexico,0
2019-05-20,New Mexico,0
2019-05-27,New Mexico,0
2019-06-03,New Mexico,0
2019-06-10,New Mexico,0
2019-06-17,New Mexico,0
2019-06-24,New Mexico,0
2019-07-01,New Mexico,0
2019-07-08,New Mexico,0
2019-07-15,New Mexico,0
2019-07-22,New Mexico,0
2019-07-29,New Mexico,0
2019-08-05,New Mexico,0
2019-08-12,New Mexico,0
2019-08-19,New Mexico,0
2019-08-26,New Mexico,0
2019-09-02,New Mexico,0
2019-09-09,New Mexico,0
2019-09-16,New Mexico,0
2019-09-23,New Mexico,0
2019-09-30,New Mexico,0
2019-10-07,New Mexico,0
2019-10-14,New Mexico,0
2019-10-21,New Mexico,0
2019-10-28,New Mexico,0
2019-11-04,New Mexico,0
2019-11-11,New Mexico,0
2019-11-18,New Mexico,0
2019-11-25,New Mexico,0
2019-12-02,New Mexico,0
2019-12-09,New Mexico,0
2019-12-16,New Mexico,0
2019-12-23,New Mexico,0
2019-12-30,New Mexico,0
2020-01-06,New Mexico,0
2020-01-13,New Mexico,0
2020-01-20,New Mexico,0
2020-01-27,New Mexico,0
2020-02-03,New Mexico,0
2020-02-10,New Mexico,0
2020-02-17,New Mexico,0
2020-02-24,New Mexico,0
2020-03-02,New Mexico,0
2020-03-09,New Mexico,0
2015-07-06,New York,0
2015-07-13,New York,0
2015-07-20,New York,0
2015-07-27,New York,0
2015-08-03,New York,0
2015-08-10,New York,0
2015-08-17,New York,0
2015-08-24,New York,0
2015-08-31,New York,0
2015-09-07,New York,0
2015-09-14,New York,0
2015-09-21,New York,0
2015-09-28,New York,0
2015-10-05,New York,0
2015-10-12,New York,0
2015-10-19,New York,0
2015-10-26,New York,0
2015-11-02,New York,0
2015-11-09,New York,0
2015-11-16,New York,0
2015-11-23,New York,0
2015-11-30,New York,1
2015-12-07,New York,2
2015-12-14,New York,2
2015-12-21,New York,3
2015-12-28,New York,2
2016-01-04,New York,1
2016-01-11,New York,1
2016-01-18,New York,3
2016-01-25,New York,1
2016-02-01,New York,3
2016-02-08,New York,2
2016-02-15,New York,0
2016-02-22,New York,0
2016-02-29,New York,1
2016-03-07,New York,0
2016-03-14,New York,0
2016-03-21,New York,1
2016-03-28,New York,1
2016-04-04,New York,0
2016-04-11,New York,0
2016-04-18,New York,0
2016-04-25,New York,0
2016-05-02,New York,0
2016-05-09,New York,0
2016-05-16,New York,0
2016-05-23,New York,0
2016-05-30,New York,0
2016-06-06,New York,0
2016-06-13,New York,0
2016-06-20,New York,0
2016-06-27,New York,0
2016-07-04,New York,0
2016-07-11,New York,0
2016-07-18,New York,0
2016-07-25,New York,0
2016-08-01,New York,0
2016-08-08,New York,0
2016-08-15,New York,0
2016-08-22,New York,0
2016-08-29,New York,0
2016-09-05,New York,0
2016-09-12,New York,0
2016-09-19,New York,0
2016-09-26,New York,0
2016-10-03,New York,0
2016-10-10,New York,0
2016-10-17,New York,0
2016-10-24,New York,0
2016-10-31,New York,0
2016-11-07,New York,2
2016-11-14,New York,2
2016-11-21,New York,1
2016-11-28,New York,5
2016-12-05,New York,2
2016-12-12,New York,4
2016-12-19,New York,5
2016-12-26,New York,2
2017-01-02,New York,8
2017-01-09,New York,2
2017-01-16,New York,1
2017-01-23,New York,2
2017-01-30,New York,5
2017-02-06,New York,3
2017-02-13,New York,0
2017-02-20,New York,2
2017-02-27,New York,5
2017-03-06,New York,2
2017-03-13,New York,1
2017-03-20,New York,0
2017-03-27,New York,0
2017-04-03,New York,0
2017-04-10,New York,0
2017-04-17,New York,0
2017-04-24,New York,0
2017-05-01,New York,0
2017-05-08,New York,0
2017-05-15,New York,0
2017-05-22,New York,0
2017-05-29,New York,0
2017-06-05,New York,0
2017-06-12,New York,0
2017-06-19,New York,0
2017-06-26,New York,0
2017-07-03,New York,0
2017-07-10,New York,0
2017-07-17,New York,0
2017-07-24,New York,0
2017-07-31,New York,0
2017-08-07,New York,0
2017-08-14,New York,0
2017-08-21,New York,0
2017-08-28,New York,0
2017-09-04,New York,0
2017-09-11,New York,0
2017-09-18,New York,0
2017-09-25,New York,0
2017-10-02,New York,0
2017-10-09,New York,0
2017-10-16,New York,0
2017-10-23,New York,0
2017-10-30,New York,7
2017-11-06,New York,9
2017-11-13,New York,5
2017-11-20,New York,1
2017-11-27,New York,11
2017-12-04,New York,7
2017-12-11,New York,6
2017-12-18,New York,0
2017-12-25,New York,0
2018-01-01,New York,14
2018-01-08,New York,4
2018-01-15,New York,6
2018-01-22,New York,0
2018-01-29,New York,9
2018-02-05,New York,4
2018-02-12,New York,4
2018-02-19,New York,4
2018-02-26,New York,2
2018-03-05,New York,12
2018-03-12,New York,5
2018-03-19,New York,1
2018-03-26,New York,2
2018-04-02,New York,0
2018-04-09,New York,0
2018-04-16,New York,0
2018-04-23,New York,0
2018-04-30,New York,0
2018-05-07,New York,0
2018-05-14,New York,0
2018-05-21,New York,0
2018-05-28,New York,0
2018-06-04,New York,0
2018-06-11,New York,0
2018-06-18,New York,0
2018-06-25,New York,0
2018-07-02,New York,0
2018-07-09,New York,0
2018-07-16,New York,0
2018-07-23,New York,0
2018-07-30,New York,0
2018-08-06,New York,0
2018-08-13,New York,0
2018-08-20,New York,0
2018-08-27,New York,0
2018-09-03,New York,0
2018-09-10,New York,0
2018-09-17,New York,0
2018-09-24,New York,0
2018-10-01,New York,0
2018-10-08,New York,0
2018-10-15,New York,0
2018-10-22,New York,0
2018-10-29,New York,1
2018-11-05,New York,3
2018-11-12,New York,5
2018-11-19,New York,4
2018-11-26,New York,9
2018-12-03,New York,9
2018-12-10,New York,9
2018-12-17,New York,0
2018-12-24,New York,0
2018-12-31,New York,18
2019-01-07,New York,6
2019-01-14,New York,0
2019-01-21,New York,0
2019-01-28,New York,11
2019-02-04,New York,11
2019-02-11,New York,2
2019-02-18,New York,1
2019-02-25,New York,3
2019-03-04,New York,7
2019-03-11,New York,1
2019-03-18,New York,1
2019-03-25,New York,0
2019-04-01,New York,0
2019-04-08,New York,0
2019-04-15,New York,0
2019-04-22,New York,0
2019-04-29,New York,0
2019-05-06,New York,0
2019-05-13,New York,0
2019-05-20,New York,0
2019-05-27,New York,0
2019-06-03,New York,0
2019-06-10,New York,0
2019-06-17,New York,0
2019-06-24,New York,0
2019-07-01,New York,0
2019-07-08,New York,0
2019-07-15,New York,0
2019-07-22,New York,0
2019-07-29,New York,0
2019-08-05,New York,0
2019-08-12,New York,0
2019-08-19,New York,0
2019-08-26,New York,0
2019-09-02,New York,0
2019-09-09,New York,0
2019-09-16,New York,0
2019-09-23,New York,0
2019-09-30,New York,0
2019-10-07,New York,0
2019-10-14,New York,0
2019-10-21,New York,0
2019-10-28,New York,8
2019-11-04,New York,6
2019-11-11,New York,5
2019-11-18,New York,1
2019-11-25,New York,4
2019-12-02,New York,19
2019-12-09,New York,7
2019-12-16,New York,1
2019-12-23,New York,0
2019-12-30,New York,10
2020-01-06,New York,5
2020-01-13,New York,6
2020-01-20,New York,0
2020-01-27,New York,3
2020-02-03,New York,10
2020-02-10,New York,3
2020-02-17,New York,1
2020-02-24,New York,4
2020-03-02,New York,14
2020-03-09,New York,5
2015-07-06,North Carolina,0
2015-07-13,North Carolina,0
2015-07-20,North Carolina,0
2015-07-27,North Carolina,0
2015-08-03,North Carolina,0
2015-08-10,North Carolina,0
2015-08-17,North Carolina,0
2015-08-24,North Carolina,0
2015-08-31,North Carolina,0
2015-09-07,North Carolina,0
2015-09-14,North Carolina,0
2015-09-21,North Carolina,0
2015-09-28,North Carolina,0
2015-10-05,North Carolina,0
2015-10-12,North Carolina,0
2015-10-19,North Carolina,0
2015-10-26,North Carolina,0
2015-11-02,North Carolina,0
2015-11-09,North Carolina,0
2015-11-16,North Carolina,0
2015-11-23,North Carolina,0
2015-11-30,North Carolina,0
2015-12-07,North Carolina,0
2015-12-14,North Carolina,0
2015-12-21,North Carolina,0
2015-12-28,North Carolina,0
2016-01-04,North Carolina,0
2016-01-11,North Carolina,0
2016-01-18,North Carolina,0
2016-01-25,North Carolina,0
2016-02-01,North Carolina,0
2016-02-08,North Carolina,0
2016-02-15,North Carolina,0
2016-02-22,North Carolina,0
2016-02-29,North Carolina,0
2016-03-07,North Carolina,0
2016-03-14,North Carolina,0
2016-03-21,North Carolina,0
2016-03-28,North Carolina,0
2016-04-04,North Carolina,0
2016-04-11,North Carolina,0
2016-04-18,North Carolina,0
2016-04-25,North Carolina,0
2016-05-02,North Carolina,0
2016-05-09,North Carolina,0
2016-05-16,North Carolina,0
2016-05-23,North Carolina,0
2016-05-30,North Carolina,0
2016-06-06,North Carolina,0
2016-06-13,North Carolina,0
2016-06-20,North Carolina,0
2016-06-27,North Carolina,0
2016-07-04,North Carolina,0
2016-07-11,North Carolina,0
2016-07-18,North Carolina,0
2016-07-25,North Carolina,0
2016-08-01,North Carolina,0
2016-08-08,North Carolina,0
2016-08-15,North Carolina,0
2016-08-22,North Carolina,0
2016-08-29,North Carolina,0
2016-09-05,North Carolina,0
2016-09-12,North Carolina,0
2016-09-19,North Carolina,0
2016-09-26,North Carolina,0
2016-10-03,North Carolina,0
2016-10-10,North Carolina,0
2016-10-17,North Carolina,0
2016-10-24,North Carolina,0
2016-10-31,North Carolina,0
2016-11-07,North Carolina,1
2016-11-14,North Carolina,0
2016-11-21,North Carolina,1
2016-11-28,North Carolina,0
2016-12-05,North Carolina,2
2016-12-12,North Carolina,4
2016-12-19,North Carolina,5
2016-12-26,North Carolina,2
2017-01-02,North Carolina,3
2017-01-09,North Carolina,4
2017-01-16,North Carolina,2
2017-01-23,North Carolina,0
2017-01-30,North Carolina,1
2017-02-06,North Carolina,3
2017-02-13,North Carolina,1
2017-02-20,North Carolina,0
2017-02-27,North Carolina,0
2017-03-06,North Carolina,0
2017-03-13,North Carolina,0
2017-03-20,North Carolina,0
2017-03-27,North Carolina,0
2017-04-03,North Carolina,0
2017-04-10,North Carolina,0
2017-04-17,North Carolina,0
2017-04-24,North Carolina,0
2017-05-01,North Carolina,0
2017-05-08,North Carolina,0
2017-05-15,North Carolina,0
2017-05-22,North Carolina,0
2017-05-29,North Carolina,0
2017-06-05,North Carolina,0
2017-06-12,North Carolina,0
2017-06-19,North Carolina,0
2017-06-26,North Carolina,0
2017-07-03,North Carolina,0
2017-07-10,North Carolina,0
2017-07-17,North Carolina,0
2017-07-24,North Carolina,0
2017-07-31,North Carolina,0
2017-08-07,North Carolina,0
2017-08-14,North Carolina,0
2017-08-21,North Carolina,0
2017-08-28,North Carolina,0
2017-09-04,North Carolina,0
2017-09-11,North Carolina,0
2017-09-18,North Carolina,0
2017-09-25,North Carolina,0
2017-10-02,North Carolina,0
2017-10-09,North Carolina,0
2017-10-16,North Carolina,0
2017-10-23,North Carolina,0
2017-10-30,North Carolina,0
2017-11-06,North Carolina,0
2017-11-13,North Carolina,0
2017-11-20,North Carolina,0
2017-11-27,North Carolina,0
2017-12-04,North Carolina,0
2017-12-11,North Carolina,0
2017-12-18,North Carolina,0
2017-12-25,North Carolina,0
2018-01-01,North Carolina,0
2018-01-08,North Carolina,0
2018-01-15,North Carolina,0
2018-01-22,North Carolina,0
2018-01-29,North Carolina,0
2018-02-05,North Carolina,0
2018-02-12,North Carolina,0
2018-02-19,North Carolina,0
2018-02-26,North Carolina,0
2018-03-05,North Carolina,0
2018-03-12,North Carolina,0
2018-03-19,North Carolina,0
2018-03-26,North Carolina,0
2018-04-02,North Carolina,0
2018-04-09,North Carolina,0
2018-04-16,North Carolina,0
2018-04-23,North Carolina,0
2018-04-30,North Carolina,0
2018-05-07,North Carolina,0
2018-05-14,North Carolina,0
2018-05-21,North Carolina,0
2018-05-28,North Carolina,0
2018-06-04,North Carolina,0
2018-06-11,North Carolina,0
2018-06-18,North Carolina,0
2018-06-25,North Carolina,0
2018-07-02,North Carolina,0
2018-07-09,North Carolina,0
2018-07-16,North Carolina,0
2018-07-23,North Carolina,0
2018-07-30,North Carolina,0
2018-08-06,North Carolina,0
2018-08-13,North Carolina,0
2018-08-20,North Carolina,0
2018-08-27,North Carolina,0
2018-09-03,North Carolina,0
2018-09-10,North Carolina,0
2018-09-17,North Carolina,0
2018-09-24,North Carolina,0
2018-10-01,North Carolina,0
2018-10-08,North Carolina,0
2018-10-15,North Carolina,0
2018-10-22,North Carolina,0
2018-10-29,North Carolina,0
2018-11-05,North Carolina,0
2018-11-12,North Carolina,0
2018-11-19,North Carolina,0
2018-11-26,North Carolina,0
2018-12-03,North Carolina,0
2018-12-10,North Carolina,0
2018-12-17,North Carolina,0
2018-12-24,North Carolina,0
2018-12-31,North Carolina,0
2019-01-07,North Carolina,0
2019-01-14,North Carolina,0
2019-01-21,North Carolina,0
2019-01-28,North Carolina,0
2019-02-04,North Carolina,0
2019-02-11,North Carolina,0
2019-02-18,North Carolina,0
2019-02-25,North Carolina,0
2019-03-04,North Carolina,0
2019-03-11,North Carolina,0
2019-03-18,North Carolina,0
2019-03-25,North Carolina,0
2019-04-01,North Carolina,0
2019-04-08,North Carolina,0
2019-04-15,North Carolina,0
2019-04-22,North Carolina,0
2019-04-29,North Carolina,0
2019-05-06,North Carolina,0
2019-05-13,North Carolina,0
2019-05-20,North Carolina,0
2019-05-27,North Carolina,0
2019-06-03,North Carolina,0
2019-06-10,North Carolina,0
2019-06-17,North Carolina,0
2019-06-24,North Carolina,0
2019-07-01,North Carolina,0
2019-07-08,North Carolina,0
2019-07-15,North Carolina,0
2019-07-22,North Carolina,0
2019-07-29,North Carolina,0
2019-08-05,North Carolina,0
2019-08-12,North Carolina,0
2019-08-19,North Carolina,0
2019-08-26,North Carolina,0
2019-09-02,North Carolina,0
2019-09-09,North Carolina,0
2019-09-16,North Carolina,0
2019-09-23,North Carolina,0
2019-09-30,North Carolina,0
2019-10-07,North Carolina,0
2019-10-14,North Carolina,0
2019-10-21,North Carolina,0
2019-10-28,North Carolina,0
2019-11-04,North Carolina,0
2019-11-11,North Carolina,0
2019-11-18,North Carolina,0
2019-11-25,North Carolina,0
2019-12-02,North Carolina,0
2019-12-09,North Carolina,0
2019-12-16,North Carolina,0
2019-12-23,North Carolina,0
2019-12-30,North Carolina,0
2020-01-06,North Carolina,0
2020-01-13,North Carolina,0
2020-01-20,North Carolina,0
2020-01-27,North Carolina,0
2020-02-03,North Carolina,0
2020-02-10,North Carolina,0
2020-02-17,North Carolina,0
2020-02-24,North Carolina,0
2020-03-02,North Carolina,0
2020-03-09,North Carolina,0
2015-07-06,Ohio,0
2015-07-13,Ohio,0
2015-07-20,Ohio,0
2015-07-27,Ohio,0
2015-08-03,Ohio,0
2015-08-10,Ohio,0
2015-08-17,Ohio,0
2015-08-24,Ohio,0
2015-08-31,Ohio,0
2015-09-07,Ohio,0
2015-09-14,Ohio,0
2015-09-21,Ohio,0
2015-09-28,Ohio,0
2015-10-05,Ohio,0
2015-10-12,Ohio,0
2015-10-19,Ohio,0
2015-10-26,Ohio,0
2015-11-02,Ohio,0
2015-11-09,Ohio,0
2015-11-16,Ohio,0
2015-11-23,Ohio,0
2015-11-30,Ohio,0
2015-12-07,Ohio,0
2015-12-14,Ohio,0
2015-12-21,Ohio,0
2015-12-28,Ohio,0
2016-01-04,Ohio,0
2016-01-11,Ohio,0
2016-01-18,Ohio,0
2016-01-25,Ohio,0
2016-02-01,Ohio,0
2016-02-08,Ohio,0
2016-02-15,Ohio,0
2016-02-22,Ohio,0
2016-02-29,Ohio,0
2016-03-07,Ohio,0
2016-03-14,Ohio,0
2016-03-21,Ohio,0
2016-03-28,Ohio,0
2016-04-04,Ohio,0
2016-04-11,Ohio,0
2016-04-18,Ohio,0
2016-04-25,Ohio,0
2016-05-02,Ohio,0
2016-05-09,Ohio,0
2016-05-16,Ohio,0
2016-05-23,Ohio,0
2016-05-30,Ohio,0
2016-06-06,Ohio,0
2016-06-13,Ohio,0
2016-06-20,Ohio,0
2016-06-27,Ohio,0
2016-07-04,Ohio,0
2016-07-11,Ohio,0
2016-07-18,Ohio,0
2016-07-25,Ohio,0
2016-08-01,Ohio,0
2016-08-08,Ohio,0
2016-08-15,Ohio,0
2016-08-22,Ohio,0
2016-08-29,Ohio,0
